fishery,area,year,sex,maturity,shell condition,size,count
TCF,all EBS,2021,male,undetermined,old shell,116,1
TCF,all EBS,2021,male,undetermined,old shell,117,4
TCF,all EBS,2021,male,undetermined,old shell,118,9
TCF,all EBS,2021,male,undetermined,old shell,119,11
TCF,all EBS,2021,male,undetermined,old shell,120,12
TCF,all EBS,2021,male,undetermined,old shell,121,13
TCF,all EBS,2021,male,undetermined,old shell,122,12
TCF,all EBS,2021,male,undetermined,old shell,123,11
TCF,all EBS,2021,male,undetermined,old shell,124,14
TCF,all EBS,2021,male,undetermined,old shell,125,12
TCF,all EBS,2021,male,undetermined,old shell,126,23
TCF,all EBS,2021,male,undetermined,old shell,127,23
TCF,all EBS,2021,male,undetermined,old shell,128,19
TCF,all EBS,2021,male,undetermined,old shell,129,8
TCF,all EBS,2021,male,undetermined,old shell,130,13
TCF,all EBS,2021,male,undetermined,old shell,131,19
TCF,all EBS,2021,male,undetermined,old shell,132,20
TCF,all EBS,2021,male,undetermined,old shell,133,14
TCF,all EBS,2021,male,undetermined,old shell,134,8
TCF,all EBS,2021,male,undetermined,old shell,135,11
TCF,all EBS,2021,male,undetermined,old shell,136,9
TCF,all EBS,2021,male,undetermined,old shell,137,8
TCF,all EBS,2021,male,undetermined,old shell,138,11
TCF,all EBS,2021,male,undetermined,old shell,139,5
TCF,all EBS,2021,male,undetermined,old shell,140,9
TCF,all EBS,2021,male,undetermined,old shell,141,5
TCF,all EBS,2021,male,undetermined,old shell,142,7
TCF,all EBS,2021,male,undetermined,old shell,143,5
TCF,all EBS,2021,male,undetermined,old shell,144,6
TCF,all EBS,2021,male,undetermined,old shell,145,4
TCF,all EBS,2021,male,undetermined,old shell,146,2
TCF,all EBS,2021,male,undetermined,old shell,147,2
TCF,all EBS,2021,male,undetermined,old shell,148,1
TCF,all EBS,2021,male,undetermined,old shell,149,5
TCF,all EBS,2021,male,undetermined,old shell,150,1
TCF,all EBS,2021,male,undetermined,old shell,152,2
TCF,all EBS,2021,male,undetermined,old shell,153,2
TCF,all EBS,2021,male,undetermined,old shell,155,1
TCF,all EBS,2021,male,undetermined,old shell,158,1
TCF,all EBS,2021,male,undetermined,old shell,162,2
TCF,all EBS,2021,male,undetermined,old shell,164,1
TCF,all EBS,2022,male,undetermined,new shell,97,1
TCF,all EBS,2022,male,undetermined,new shell,110,1
TCF,all EBS,2022,male,undetermined,new shell,113,3
TCF,all EBS,2022,male,undetermined,new shell,114,2
TCF,all EBS,2022,male,undetermined,new shell,115,4
TCF,all EBS,2022,male,undetermined,new shell,116,3
TCF,all EBS,2022,male,undetermined,new shell,117,10
TCF,all EBS,2022,male,undetermined,new shell,118,21
TCF,all EBS,2022,male,undetermined,new shell,119,43
TCF,all EBS,2022,male,undetermined,new shell,120,70
TCF,all EBS,2022,male,undetermined,new shell,121,70
TCF,all EBS,2022,male,undetermined,new shell,122,111
TCF,all EBS,2022,male,undetermined,new shell,123,118
TCF,all EBS,2022,male,undetermined,new shell,124,149
TCF,all EBS,2022,male,undetermined,new shell,125,182
TCF,all EBS,2022,male,undetermined,new shell,126,197
TCF,all EBS,2022,male,undetermined,new shell,127,224
TCF,all EBS,2022,male,undetermined,new shell,128,198
TCF,all EBS,2022,male,undetermined,new shell,129,200
TCF,all EBS,2022,male,undetermined,new shell,130,209
TCF,all EBS,2022,male,undetermined,new shell,131,188
TCF,all EBS,2022,male,undetermined,new shell,132,195
TCF,all EBS,2022,male,undetermined,new shell,133,157
TCF,all EBS,2022,male,undetermined,new shell,134,179
TCF,all EBS,2022,male,undetermined,new shell,135,128
TCF,all EBS,2022,male,undetermined,new shell,136,145
TCF,all EBS,2022,male,undetermined,new shell,137,117
TCF,all EBS,2022,male,undetermined,new shell,138,122
TCF,all EBS,2022,male,undetermined,new shell,139,104
TCF,all EBS,2022,male,undetermined,new shell,140,100
TCF,all EBS,2022,male,undetermined,new shell,141,95
TCF,all EBS,2022,male,undetermined,new shell,142,71
TCF,all EBS,2022,male,undetermined,new shell,143,81
TCF,all EBS,2022,male,undetermined,new shell,144,65
TCF,all EBS,2022,male,undetermined,new shell,145,46
TCF,all EBS,2022,male,undetermined,new shell,146,77
TCF,all EBS,2022,male,undetermined,new shell,147,73
TCF,all EBS,2022,male,undetermined,new shell,148,65
TCF,all EBS,2022,male,undetermined,new shell,149,43
TCF,all EBS,2022,male,undetermined,new shell,150,40
TCF,all EBS,2022,male,undetermined,new shell,151,34
TCF,all EBS,2022,male,undetermined,new shell,152,37
TCF,all EBS,2022,male,undetermined,new shell,153,25
TCF,all EBS,2022,male,undetermined,new shell,154,29
TCF,all EBS,2022,male,undetermined,new shell,155,19
TCF,all EBS,2022,male,undetermined,new shell,156,17
TCF,all EBS,2022,male,undetermined,new shell,157,16
TCF,all EBS,2022,male,undetermined,new shell,158,9
TCF,all EBS,2022,male,undetermined,new shell,159,13
TCF,all EBS,2022,male,undetermined,new shell,160,7
TCF,all EBS,2022,male,undetermined,new shell,161,7
TCF,all EBS,2022,male,undetermined,new shell,162,5
TCF,all EBS,2022,male,undetermined,new shell,163,1
TCF,all EBS,2022,male,undetermined,new shell,164,2
TCF,all EBS,2022,male,undetermined,new shell,165,2
TCF,all EBS,2022,male,undetermined,new shell,167,2
TCF,all EBS,2022,male,undetermined,old shell,114,1
TCF,all EBS,2022,male,undetermined,old shell,115,3
TCF,all EBS,2022,male,undetermined,old shell,117,3
TCF,all EBS,2022,male,undetermined,old shell,118,6
TCF,all EBS,2022,male,undetermined,old shell,119,11
TCF,all EBS,2022,male,undetermined,old shell,120,7
TCF,all EBS,2022,male,undetermined,old shell,121,14
TCF,all EBS,2022,male,undetermined,old shell,122,18
TCF,all EBS,2022,male,undetermined,old shell,123,13
TCF,all EBS,2022,male,undetermined,old shell,124,36
TCF,all EBS,2022,male,undetermined,old shell,125,37
TCF,all EBS,2022,male,undetermined,old shell,126,36
TCF,all EBS,2022,male,undetermined,old shell,127,35
TCF,all EBS,2022,male,undetermined,old shell,128,38
TCF,all EBS,2022,male,undetermined,old shell,129,37
TCF,all EBS,2022,male,undetermined,old shell,130,27
TCF,all EBS,2022,male,undetermined,old shell,131,22
TCF,all EBS,2022,male,undetermined,old shell,132,29
TCF,all EBS,2022,male,undetermined,old shell,133,23
TCF,all EBS,2022,male,undetermined,old shell,134,24
TCF,all EBS,2022,male,undetermined,old shell,135,15
TCF,all EBS,2022,male,undetermined,old shell,136,14
TCF,all EBS,2022,male,undetermined,old shell,137,27
TCF,all EBS,2022,male,undetermined,old shell,138,9
TCF,all EBS,2022,male,undetermined,old shell,139,14
TCF,all EBS,2022,male,undetermined,old shell,140,8
TCF,all EBS,2022,male,undetermined,old shell,141,15
TCF,all EBS,2022,male,undetermined,old shell,142,7
TCF,all EBS,2022,male,undetermined,old shell,143,9
TCF,all EBS,2022,male,undetermined,old shell,144,4
TCF,all EBS,2022,male,undetermined,old shell,145,7
TCF,all EBS,2022,male,undetermined,old shell,146,5
TCF,all EBS,2022,male,undetermined,old shell,147,11
TCF,all EBS,2022,male,undetermined,old shell,148,10
TCF,all EBS,2022,male,undetermined,old shell,149,8
TCF,all EBS,2022,male,undetermined,old shell,150,4
TCF,all EBS,2022,male,undetermined,old shell,151,3
TCF,all EBS,2022,male,undetermined,old shell,152,3
TCF,all EBS,2022,male,undetermined,old shell,153,1
TCF,all EBS,2022,male,undetermined,old shell,154,2
TCF,all EBS,2022,male,undetermined,old shell,155,2
TCF,all EBS,2022,male,undetermined,old shell,157,1
TCF,all EBS,2022,male,undetermined,old shell,158,2
TCF,all EBS,2022,male,undetermined,old shell,159,1
TCF,all EBS,2022,male,undetermined,old shell,160,2
TCF,all EBS,2022,male,undetermined,old shell,162,1
TCF,all EBS,2022,male,undetermined,old shell,163,1
TCF,all EBS,2023,male,undetermined,new shell,112,1
TCF,all EBS,2023,male,undetermined,new shell,113,1
TCF,all EBS,2023,male,undetermined,new shell,114,4
TCF,all EBS,2023,male,undetermined,new shell,115,1
TCF,all EBS,2023,male,undetermined,new shell,116,7
TCF,all EBS,2023,male,undetermined,new shell,117,6
TCF,all EBS,2023,male,undetermined,new shell,118,13
TCF,all EBS,2023,male,undetermined,new shell,119,6
TCF,all EBS,2023,male,undetermined,new shell,120,31
TCF,all EBS,2023,male,undetermined,new shell,121,52
TCF,all EBS,2023,male,undetermined,new shell,122,74
TCF,all EBS,2023,male,undetermined,new shell,123,62
TCF,all EBS,2023,male,undetermined,new shell,124,99
TCF,all EBS,2023,male,undetermined,new shell,125,106
TCF,all EBS,2023,male,undetermined,new shell,126,108
TCF,all EBS,2023,male,undetermined,new shell,127,120
TCF,all EBS,2023,male,undetermined,new shell,128,139
TCF,all EBS,2023,male,undetermined,new shell,129,133
TCF,all EBS,2023,male,undetermined,new shell,130,134
TCF,all EBS,2023,male,undetermined,new shell,131,126
TCF,all EBS,2023,male,undetermined,new shell,132,162
TCF,all EBS,2023,male,undetermined,new shell,133,131
TCF,all EBS,2023,male,undetermined,new shell,134,137
TCF,all EBS,2023,male,undetermined,new shell,135,172
TCF,all EBS,2023,male,undetermined,new shell,136,138
TCF,all EBS,2023,male,undetermined,new shell,137,147
TCF,all EBS,2023,male,undetermined,new shell,138,134
TCF,all EBS,2023,male,undetermined,new shell,139,129
TCF,all EBS,2023,male,undetermined,new shell,140,119
TCF,all EBS,2023,male,undetermined,new shell,141,114
TCF,all EBS,2023,male,undetermined,new shell,142,131
TCF,all EBS,2023,male,undetermined,new shell,143,103
TCF,all EBS,2023,male,undetermined,new shell,144,138
TCF,all EBS,2023,male,undetermined,new shell,145,109
TCF,all EBS,2023,male,undetermined,new shell,146,104
TCF,all EBS,2023,male,undetermined,new shell,147,97
TCF,all EBS,2023,male,undetermined,new shell,148,94
TCF,all EBS,2023,male,undetermined,new shell,149,90
TCF,all EBS,2023,male,undetermined,new shell,150,79
TCF,all EBS,2023,male,undetermined,new shell,151,65
TCF,all EBS,2023,male,undetermined,new shell,152,65
TCF,all EBS,2023,male,undetermined,new shell,153,46
TCF,all EBS,2023,male,undetermined,new shell,154,52
TCF,all EBS,2023,male,undetermined,new shell,155,43
TCF,all EBS,2023,male,undetermined,new shell,156,29
TCF,all EBS,2023,male,undetermined,new shell,157,33
TCF,all EBS,2023,male,undetermined,new shell,158,28
TCF,all EBS,2023,male,undetermined,new shell,159,14
TCF,all EBS,2023,male,undetermined,new shell,160,20
TCF,all EBS,2023,male,undetermined,new shell,161,9
TCF,all EBS,2023,male,undetermined,new shell,162,8
TCF,all EBS,2023,male,undetermined,new shell,163,7
TCF,all EBS,2023,male,undetermined,new shell,164,6
TCF,all EBS,2023,male,undetermined,new shell,165,5
TCF,all EBS,2023,male,undetermined,new shell,166,1
TCF,all EBS,2023,male,undetermined,new shell,167,1
TCF,all EBS,2023,male,undetermined,old shell,113,1
TCF,all EBS,2023,male,undetermined,old shell,115,1
TCF,all EBS,2023,male,undetermined,old shell,116,2
TCF,all EBS,2023,male,undetermined,old shell,117,3
TCF,all EBS,2023,male,undetermined,old shell,118,3
TCF,all EBS,2023,male,undetermined,old shell,119,5
TCF,all EBS,2023,male,undetermined,old shell,120,9
TCF,all EBS,2023,male,undetermined,old shell,121,5
TCF,all EBS,2023,male,undetermined,old shell,122,10
TCF,all EBS,2023,male,undetermined,old shell,123,13
TCF,all EBS,2023,male,undetermined,old shell,124,21
TCF,all EBS,2023,male,undetermined,old shell,125,15
TCF,all EBS,2023,male,undetermined,old shell,126,20
TCF,all EBS,2023,male,undetermined,old shell,127,28
TCF,all EBS,2023,male,undetermined,old shell,128,17
TCF,all EBS,2023,male,undetermined,old shell,129,21
TCF,all EBS,2023,male,undetermined,old shell,130,20
TCF,all EBS,2023,male,undetermined,old shell,131,21
TCF,all EBS,2023,male,undetermined,old shell,132,27
TCF,all EBS,2023,male,undetermined,old shell,133,19
TCF,all EBS,2023,male,undetermined,old shell,134,25
TCF,all EBS,2023,male,undetermined,old shell,135,21
TCF,all EBS,2023,male,undetermined,old shell,136,19
TCF,all EBS,2023,male,undetermined,old shell,137,15
TCF,all EBS,2023,male,undetermined,old shell,138,15
TCF,all EBS,2023,male,undetermined,old shell,139,10
TCF,all EBS,2023,male,undetermined,old shell,140,18
TCF,all EBS,2023,male,undetermined,old shell,141,21
TCF,all EBS,2023,male,undetermined,old shell,142,10
TCF,all EBS,2023,male,undetermined,old shell,143,8
TCF,all EBS,2023,male,undetermined,old shell,144,12
TCF,all EBS,2023,male,undetermined,old shell,145,13
TCF,all EBS,2023,male,undetermined,old shell,146,7
TCF,all EBS,2023,male,undetermined,old shell,147,8
TCF,all EBS,2023,male,undetermined,old shell,148,8
TCF,all EBS,2023,male,undetermined,old shell,149,9
TCF,all EBS,2023,male,undetermined,old shell,150,7
TCF,all EBS,2023,male,undetermined,old shell,151,12
TCF,all EBS,2023,male,undetermined,old shell,152,7
TCF,all EBS,2023,male,undetermined,old shell,153,9
TCF,all EBS,2023,male,undetermined,old shell,154,3
TCF,all EBS,2023,male,undetermined,old shell,155,5
TCF,all EBS,2023,male,undetermined,old shell,156,4
TCF,all EBS,2023,male,undetermined,old shell,157,3
TCF,all EBS,2023,male,undetermined,old shell,158,3
TCF,all EBS,2023,male,undetermined,old shell,162,2
TCF,all EBS,2023,male,undetermined,old shell,164,1
TCF,all EBS,2023,male,undetermined,old shell,165,1
TCF,all EBS,2023,male,undetermined,old shell,167,1
TCF,all EBS,2024,male,undetermined,new shell,106,1
TCF,all EBS,2024,male,undetermined,new shell,110,1
TCF,all EBS,2024,male,undetermined,new shell,111,1
TCF,all EBS,2024,male,undetermined,new shell,112,5
TCF,all EBS,2024,male,undetermined,new shell,113,6
TCF,all EBS,2024,male,undetermined,new shell,114,14
TCF,all EBS,2024,male,undetermined,new shell,115,18
TCF,all EBS,2024,male,undetermined,new shell,116,16
TCF,all EBS,2024,male,undetermined,new shell,117,34
TCF,all EBS,2024,male,undetermined,new shell,118,24
TCF,all EBS,2024,male,undetermined,new shell,119,44
TCF,all EBS,2024,male,undetermined,new shell,120,56
TCF,all EBS,2024,male,undetermined,new shell,121,62
TCF,all EBS,2024,male,undetermined,new shell,122,81
TCF,all EBS,2024,male,undetermined,new shell,123,71
TCF,all EBS,2024,male,undetermined,new shell,124,87
TCF,all EBS,2024,male,undetermined,new shell,125,109
TCF,all EBS,2024,male,undetermined,new shell,126,127
TCF,all EBS,2024,male,undetermined,new shell,127,153
TCF,all EBS,2024,male,undetermined,new shell,128,142
TCF,all EBS,2024,male,undetermined,new shell,129,149
TCF,all EBS,2024,male,undetermined,new shell,130,199
TCF,all EBS,2024,male,undetermined,new shell,131,173
TCF,all EBS,2024,male,undetermined,new shell,132,199
TCF,all EBS,2024,male,undetermined,new shell,133,139
TCF,all EBS,2024,male,undetermined,new shell,134,205
TCF,all EBS,2024,male,undetermined,new shell,135,201
TCF,all EBS,2024,male,undetermined,new shell,136,190
TCF,all EBS,2024,male,undetermined,new shell,137,195
TCF,all EBS,2024,male,undetermined,new shell,138,189
TCF,all EBS,2024,male,undetermined,new shell,139,150
TCF,all EBS,2024,male,undetermined,new shell,140,204
TCF,all EBS,2024,male,undetermined,new shell,141,170
TCF,all EBS,2024,male,undetermined,new shell,142,133
TCF,all EBS,2024,male,undetermined,new shell,143,115
TCF,all EBS,2024,male,undetermined,new shell,144,125
TCF,all EBS,2024,male,undetermined,new shell,145,148
TCF,all EBS,2024,male,undetermined,new shell,146,130
TCF,all EBS,2024,male,undetermined,new shell,147,146
TCF,all EBS,2024,male,undetermined,new shell,148,130
TCF,all EBS,2024,male,undetermined,new shell,149,124
TCF,all EBS,2024,male,undetermined,new shell,150,94
TCF,all EBS,2024,male,undetermined,new shell,151,99
TCF,all EBS,2024,male,undetermined,new shell,152,94
TCF,all EBS,2024,male,undetermined,new shell,153,86
TCF,all EBS,2024,male,undetermined,new shell,154,89
TCF,all EBS,2024,male,undetermined,new shell,155,80
TCF,all EBS,2024,male,undetermined,new shell,156,81
TCF,all EBS,2024,male,undetermined,new shell,157,55
TCF,all EBS,2024,male,undetermined,new shell,158,39
TCF,all EBS,2024,male,undetermined,new shell,159,42
TCF,all EBS,2024,male,undetermined,new shell,160,36
TCF,all EBS,2024,male,undetermined,new shell,161,23
TCF,all EBS,2024,male,undetermined,new shell,162,24
TCF,all EBS,2024,male,undetermined,new shell,163,12
TCF,all EBS,2024,male,undetermined,new shell,164,13
TCF,all EBS,2024,male,undetermined,new shell,165,10
TCF,all EBS,2024,male,undetermined,new shell,166,14
TCF,all EBS,2024,male,undetermined,new shell,167,11
TCF,all EBS,2024,male,undetermined,new shell,168,5
TCF,all EBS,2024,male,undetermined,new shell,169,2
TCF,all EBS,2024,male,undetermined,new shell,170,6
TCF,all EBS,2024,male,undetermined,new shell,173,1
TCF,all EBS,2024,male,undetermined,new shell,178,1
TCF,all EBS,2024,male,undetermined,new shell,179,1
TCF,all EBS,2024,male,undetermined,old shell,112,2
TCF,all EBS,2024,male,undetermined,old shell,114,5
TCF,all EBS,2024,male,undetermined,old shell,115,1
TCF,all EBS,2024,male,undetermined,old shell,116,3
TCF,all EBS,2024,male,undetermined,old shell,117,4
TCF,all EBS,2024,male,undetermined,old shell,118,6
TCF,all EBS,2024,male,undetermined,old shell,119,12
TCF,all EBS,2024,male,undetermined,old shell,120,21
TCF,all EBS,2024,male,undetermined,old shell,121,27
TCF,all EBS,2024,male,undetermined,old shell,122,21
TCF,all EBS,2024,male,undetermined,old shell,123,16
TCF,all EBS,2024,male,undetermined,old shell,124,31
TCF,all EBS,2024,male,undetermined,old shell,125,29
TCF,all EBS,2024,male,undetermined,old shell,126,27
TCF,all EBS,2024,male,undetermined,old shell,127,41
TCF,all EBS,2024,male,undetermined,old shell,128,22
TCF,all EBS,2024,male,undetermined,old shell,129,38
TCF,all EBS,2024,male,undetermined,old shell,130,42
TCF,all EBS,2024,male,undetermined,old shell,131,41
TCF,all EBS,2024,male,undetermined,old shell,132,31
TCF,all EBS,2024,male,undetermined,old shell,133,20
TCF,all EBS,2024,male,undetermined,old shell,134,38
TCF,all EBS,2024,male,undetermined,old shell,135,36
TCF,all EBS,2024,male,undetermined,old shell,136,37
TCF,all EBS,2024,male,undetermined,old shell,137,36
TCF,all EBS,2024,male,undetermined,old shell,138,32
TCF,all EBS,2024,male,undetermined,old shell,139,25
TCF,all EBS,2024,male,undetermined,old shell,140,24
TCF,all EBS,2024,male,undetermined,old shell,141,24
TCF,all EBS,2024,male,undetermined,old shell,142,20
TCF,all EBS,2024,male,undetermined,old shell,143,26
TCF,all EBS,2024,male,undetermined,old shell,144,21
TCF,all EBS,2024,male,undetermined,old shell,145,26
TCF,all EBS,2024,male,undetermined,old shell,146,27
TCF,all EBS,2024,male,undetermined,old shell,147,28
TCF,all EBS,2024,male,undetermined,old shell,148,18
TCF,all EBS,2024,male,undetermined,old shell,149,10
