"","obs","preds","y_up","y_dn","year","stock"
"137",0.0493823,0.0945165450371904,0.105084278438994,0.0839488116353873,1987,"Tanner_mat"
"147",0.0479114,0.0821234876769964,0.0928735949262473,0.0713733804277456,1988,"Tanner_mat"
"157",0.0511741,0.0502807844864012,0.0590282229346171,0.0415333460381854,1989,"Tanner_mat"
"167",0.059999,0.0716636893265928,0.0842766868591226,0.059050691794063,1990,"Tanner_mat"
"177",0.0845122,0.0866641960160224,0.101765585366708,0.0715628066653372,1991,"Tanner_mat"
"187",0.126,0.174723050554287,0.204334125658864,0.14511197544971,1992,"Tanner_mat"
"197",0.2617,0.348181864794466,0.383015920393498,0.313347809195433,1993,"Tanner_mat"
"207",0.630946,0.331904967889508,0.362230474868821,0.301579460910196,1994,"Tanner_mat"
"217",0.258549,0.353732153434864,0.389598833215922,0.317865473653807,1995,"Tanner_mat"
"227",0.217882,0.320859775269714,0.354656876326161,0.287062674213267,1996,"Tanner_mat"
"237",0.184851,0.18646834427268,0.207983048656506,0.164953639888855,1997,"Tanner_mat"
"247",0.184258,0.187235173931905,0.213864996542607,0.160605351321202,1998,"Tanner_mat"
"257",0.189554,0.174872148085819,0.197974230170041,0.151770066001598,1999,"Tanner_mat"
"267",0.147339,0.184572734715897,0.211305291981296,0.157840177450499,2000,"Tanner_mat"
"277",0.18652,0.173195996715308,0.206606539236243,0.139785454194373,2001,"Tanner_mat"
"287",0.136272,0.140722878489528,0.157691484760718,0.123754272218338,2002,"Tanner_mat"
"297",0.0979552,0.170693312584532,0.190667586906684,0.150719038262379,2003,"Tanner_mat"
"307",0.0713677,0.107519367000289,0.12142818357102,0.0936105504295589,2004,"Tanner_mat"
"317",0.0706788,0.0923413238059832,0.102921984068273,0.0817606635436934,2005,"Tanner_mat"
"327",0.09103,0.106983702666795,0.117940282864476,0.0960271224691133,2006,"Tanner_mat"
"337",0.180896,0.151184650676194,0.176807022010458,0.125562279341929,2007,"Tanner_mat"
"347",0.473664,0.254408801730219,0.275969499938997,0.232848103521442,2008,"Tanner_mat"
"357",0.133825,0.100556327326936,0.112299336471135,0.0888133181827371,2009,"Tanner_mat"
"367",0.108617,0.11683651356146,0.129849740729346,0.103823286393573,2010,"Tanner_mat"
"377",0.131545,0.112627041292744,0.127274216594337,0.0979798659911506,2011,"Tanner_mat"
"387",0.175736,0.165336547776304,0.20463821342476,0.126034882127847,2012,"Tanner_mat"
"397",0.224977,0.143029202247503,0.160423827732811,0.125634576762195,2013,"Tanner_mat"
"407",0.469626,0.22252764761502,0.242054423916753,0.203000871313288,2014,"Tanner_mat"
"415",0.654595,0.352559555002665,0.384688387414989,0.32043072259034,2015,"Tanner_mat"
"427",0.52093,0.378080485793655,0.427709396412424,0.328451575174886,2016,"Tanner_mat"
"437",0.225522,0.208405388701591,0.235423322719989,0.181387454683194,2017,"Tanner_mat"
"444",0.349833,0.34411685666681,0.404506998833436,0.283726714500183,2018,"Tanner_mat"
"454",0.472021,0.32574504726261,0.364525879870186,0.286964214655034,2019,"Tanner_mat"
"474",0.346117,0.216121082201147,0.237475930176546,0.194766234225748,2021,"Tanner_mat"
"483",0.263399,0.161199995733864,0.182292730578804,0.140107260888925,2022,"Tanner_mat"
